trial,blend_rate,borrow_penalty,equal_weight_blend,floor_ann_vol,momentum_lookback,rebalance_freq,spike_multiplier,spread_penalty,vol_lookback_days,zero_negative,Month_0,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12,Month_13,Month_14,Month_15,Month_16,Month_17,Month_18,Month_19,Month_20,Month_21,Month_22,Month_23,Month_24,Month_25,Month_26,Month_27,Month_28,Month_29,Month_30,Month_31,Month_32,Month_33,Month_34,Month_35,Mean_Sharpe,Var_Sharpe,Std_Sharpe,Min_Sharpe,Max_Sharpe,Objective_Value,Duration_s
315,0.8489726212770552,0.6194537079859423,0.014860697431374394,0.1743798485281738,52,58,1.3592361067242478,0.7392153962370305,15,True,-4.202154,-4.306618,0.501350,0.890414,1.072568,0.619337,3.303968,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-0.697516,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,3.044905,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.766923,6.558074,2.560874,-4.306618,5.614684,0.299477,0.2
497,0.8596808718986004,0.6706155305257586,0.015999240084211924,0.167214172014812,52,60,1.360521786799704,0.6949900598739854,19,False,-4.199028,-4.306618,0.501350,0.890414,1.072568,0.619337,3.300469,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-0.699263,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,3.044120,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.766843,6.556724,2.560610,-4.306618,5.614684,0.299477,0.2
300,0.8022499579527509,0.6494941335857242,0.043945212530205904,0.15278034156424955,94,58,1.3562182298925247,0.7522748501452834,14,True,-2.365660,-4.306618,0.501350,0.890414,1.072568,0.619337,-3.139222,1.623334,5.722659,-2.254142,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-0.743036,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,4.094146,3.544855,-2.706273,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.761810,6.998187,2.645409,-4.306618,5.722659,0.287974,0.2
228,0.7877818976755371,0.7098162898262884,0.04160646295021643,0.15957925164202194,55,58,1.3470086281773095,0.6472012620234178,13,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,3.388330,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-0.739307,-2.467056,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.761099,6.044164,2.458488,-4.306618,5.614684,0.309580,0.2
389,0.9225161939667631,0.9263057236240423,3.475285934147199e-05,0.1620378487990506,55,59,1.264608506445842,0.5944548094863389,17,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-1.457383,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-0.675006,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.758612,5.745642,2.397007,-4.306618,5.614684,0.316483,0.2
425,0.8334227427137123,0.6579550425685581,0.017671946547133593,0.16553943019908185,56,58,1.3346923798370793,0.8040204613611976,14,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,3.295315,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-0.701836,-2.521300,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.758050,6.037356,2.457103,-4.306618,5.614684,0.308514,0.2
443,0.9666548249710307,0.7017310901894517,0.018168552322686483,0.162697220694968,57,58,1.3689087134379014,0.6539040547009628,14,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,3.293783,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-0.702601,-2.520193,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.758017,6.036990,2.457029,-4.306618,5.614684,0.308509,0.2
171,0.10185546187440145,0.765510367597197,0.02146006011835642,0.19594186591642582,53,55,1.6039464635914602,0.569999204575263,12,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,3.283591,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-0.707684,-2.512833,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.757797,6.034564,2.456535,-4.306618,5.614684,0.308482,0.2
301,0.8277324041295036,0.6974709665413861,0.021525665666484468,0.1657080339540414,48,59,1.314712551835009,0.7973987644135008,14,True,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-1.457383,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-0.707786,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.757701,5.748357,2.397573,-4.306618,5.614684,0.316028,0.2
402,0.8007930764957695,0.6293501345741516,0.02241492431137558,0.16903725383548623,52,59,1.2780512713730994,0.6717750397022266,14,False,-4.181288,-4.306618,0.501350,0.890414,1.072568,0.619337,2.966072,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-0.709163,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,3.039656,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.757648,6.506645,2.550813,-4.306618,5.614684,0.297022,0.2
353,0.8497471690458629,0.6989108479490264,0.02445917865213382,0.02554273992567878,56,60,1.342779562519616,0.72906229160148,14,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,3.274256,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-0.712336,-2.506098,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.757595,6.032352,2.456085,-4.306618,5.614684,0.308457,0.2
339,0.8600356607151557,0.6200127928872828,0.028887193257172802,0.15747540436059954,56,59,1.377611040016134,0.855117008256637,16,True,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,3.260386,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-0.719240,-2.496104,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.757296,6.029083,2.455419,-4.306618,5.614684,0.308418,0.2
347,0.8619977133033441,0.6359873204717446,0.037466250745200304,0.16464475827452923,47,60,1.341539478727055,0.7420121456332057,13,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-1.457383,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-0.732736,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.757008,5.750464,2.398013,-4.306618,5.614684,0.315681,0.2
268,0.8927470550612481,0.6186899422297113,0.04820433267595725,0.16775274491185369,56,60,1.4038046510299265,0.8396751687788815,15,True,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,3.198665,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-0.749857,-2.451785,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.755962,6.014789,2.452507,-4.306618,5.614684,0.308241,0.2
80,0.4789240006919922,0.4202651954822253,0.0798489152427163,0.16069038989895848,42,58,1.3671641377554842,1.1720834840185919,12,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-1.439583,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-0.801821,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.755584,5.754236,2.398799,-4.306618,5.614684,0.314984,0.2
219,0.8144383846915564,0.6464440488077912,0.06462588228334921,0.18136671962635412,51,56,1.285158962224907,0.6379252452934291,15,False,-4.059162,-4.306618,0.501350,0.890414,1.072568,0.619337,2.842842,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-0.776538,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,3.008411,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.754877,6.459210,2.541497,-4.306618,5.614684,0.297021,0.2
145,0.32143460075504876,0.5198785189018229,0.09443188906411583,0.18761123894138948,33,52,1.3752268283451514,0.9805574507943201,12,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-1.457383,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-0.826548,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.754402,5.758695,2.399728,-4.306618,5.614684,0.314370,0.2
147,0.282192615303697,0.5374083134988671,0.04611640382611384,0.19651901500398603,57,52,1.5590067442825704,0.972737678193624,12,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,3.205432,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-3.066983,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,-2.056932,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.753563,6.358524,2.521611,-4.306618,5.614684,0.298842,0.2
215,0.7492523336922534,0.6971123334809796,0.056047414452449845,0.17674713677922146,53,58,1.3053663057365352,0.626749588201348,13,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,2.868634,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-0.762524,-2.433451,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.746952,5.969494,2.443255,-4.306618,5.614684,0.305720,0.2
150,0.1861902828287358,0.5235040339407832,0.021095102700210443,0.18902326391462582,45,54,1.2723555347178703,0.9393258800555528,12,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.040292,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-0.707120,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.741528,5.831523,2.414855,-4.306618,5.614684,0.307069,0.2
146,0.3233556197547263,0.5355790539239886,0.0644766109808181,0.1949826390072899,42,52,1.2920231797170088,0.9770783807130814,12,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.040292,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-0.776292,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.739606,5.837382,2.416067,-4.306618,5.614684,0.306120,0.2
135,0.2563345052215266,0.32206555556656546,0.07482030581751777,0.16302522490803076,34,47,1.298297145419171,1.2751200646042036,11,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.040292,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-0.793410,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.739131,5.838873,2.416376,-4.306618,5.614684,0.305884,0.2
189,0.19174418803127885,0.7462393653159783,0.00012092661324112491,0.1788984926067378,45,50,1.5723442293982492,0.5981378178187013,13,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.181662,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-0.675135,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.738489,5.851938,2.419078,-4.306618,5.614684,0.305277,0.2
462,0.7616597802840976,0.7007032308093547,0.0002794615768772421,0.16021687820675276,49,57,1.4151341227415535,0.7725279122145666,14,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.181662,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-0.675374,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.738483,5.851958,2.419082,-4.306618,5.614684,0.305274,0.2
191,0.15726546504096453,0.8063390489683554,0.00036914084935856656,0.18447451850252375,45,51,1.5902728796966175,0.5771403254526194,13,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.181662,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-0.675509,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.738479,5.851969,2.419084,-4.306618,5.614684,0.305272,0.2
379,0.7648698547415796,0.7486597092113614,0.0004221185274213071,0.14919144480026902,50,60,1.290504405741785,0.6557649101065054,17,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.181662,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-0.675588,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.738477,5.851975,2.419086,-4.306618,5.614684,0.305271,0.2
165,0.10225310857993741,0.7463045801222166,0.0010302793307643797,0.18999295883515693,50,56,1.5859215937126545,0.6818132855602912,12,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.181662,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-0.676503,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.738451,5.852049,2.419101,-4.306618,5.614684,0.305259,0.2
459,0.8046679447999392,0.8964077388800089,0.001550958359412614,0.17526475465540164,45,55,1.3802146168290788,0.7327568862270413,14,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.181662,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-0.677287,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.738430,5.852112,2.419114,-4.306618,5.614684,0.305248,0.2
128,0.31983178126814266,0.4935821040184105,0.00297152127027811,0.1681176580822375,40,59,1.4869569459699281,1.2195825926323536,13,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.181662,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-0.679428,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.738370,5.852286,2.419150,-4.306618,5.614684,0.305219,0.2
377,0.7587147014605642,0.8009736558729531,0.004926823825035042,0.16585210969036532,47,60,1.28313130362339,0.6154867754534683,17,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.181662,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-0.682383,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.738288,5.852525,2.419199,-4.306618,5.614684,0.305179,0.2
435,0.9533046920217242,0.7664143159104091,0.005998681727613827,0.1600448485833323,48,57,1.3189619972515498,0.668513601713408,17,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.181662,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-0.684005,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.738243,5.852657,2.419227,-4.306618,5.614684,0.305157,0.2
498,0.8334695948962577,0.7331276276178174,0.006825312169317872,0.17163564916337418,44,22,1.4333309856629006,0.726833017325343,18,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.181662,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-0.685259,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.738208,5.852759,2.419248,-4.306618,5.614684,0.305140,0.2
387,0.8167194257040846,0.7223520722400569,0.007745652398381514,0.1586166656373199,49,57,1.3294016549677115,0.7382908921852159,16,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.181662,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-0.686656,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.738169,5.852873,2.419271,-4.306618,5.614684,0.305121,0.2
491,0.7652431043914786,0.7341719322107875,0.00777062088095952,0.1594320796626192,48,58,1.2887778384431832,0.8209828608368894,19,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.181662,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-0.686694,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.738168,5.852876,2.419272,-4.306618,5.614684,0.305120,0.2
177,0.14128313725344718,0.758098106420332,0.008451282719755643,0.18417942304962806,54,54,1.6676284393474479,0.79485340083661,11,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.181662,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-0.687728,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.738139,5.852960,2.419289,-4.306618,5.614684,0.305106,0.2
454,0.8577752649330471,0.8167792092330926,0.009685742964284375,0.16137484760477422,48,60,1.3590748889506699,0.7317988776210961,16,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.181662,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-0.689606,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.738087,5.853113,2.419321,-4.306618,5.614684,0.305080,0.2
488,0.9436866894542687,0.6951607762422362,0.010719891327405365,0.15451723757415012,51,58,1.3278139415950383,0.8618701556818696,18,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.181662,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-0.691182,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.738044,5.853242,2.419347,-4.306618,5.614684,0.305059,0.2
460,0.7865182053275692,0.7719604370052284,0.01150668728640096,0.16805134721242343,52,56,1.398946391102639,0.6830893012222173,13,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.181662,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-0.692383,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.738010,5.853340,2.419368,-4.306618,5.614684,0.305043,0.2
469,0.772043866275892,0.7270218891797134,0.012577055987399995,0.16164408399647195,54,60,1.3865056388898922,0.8077604771144048,14,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.181662,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-0.694018,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.737965,5.853474,2.419395,-4.306618,5.614684,0.305020,0.2
201,0.18645433001432127,0.7921811914073721,0.014143386205703393,0.19384668270967131,51,55,1.6104544973854067,0.7589820698721899,13,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.181662,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-0.696416,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.737898,5.853670,2.419436,-4.306618,5.614684,0.304988,0.2
203,0.165521502191123,0.7832311926191869,0.014217271793024684,0.19063849880397943,41,54,1.6316854109266294,0.7445835834587972,13,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.181662,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-0.696529,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.737895,5.853679,2.419438,-4.306618,5.614684,0.304986,0.2
168,0.16332956316446162,0.7922423227589547,0.015996503030259547,0.19521825830100537,51,55,1.6172794015810228,0.7176194609000931,13,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.181662,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-0.699259,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.737819,5.853903,2.419484,-4.306618,5.614684,0.304949,0.2
182,0.14181578772178713,0.8076456985752594,0.017983831065394147,0.1878334743001224,51,55,1.6127493541841842,0.7726959196650824,12,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.181662,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-0.702316,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.737734,5.854155,2.419536,-4.306618,5.614684,0.304907,0.2
384,0.7954918635325009,0.7497959131498583,0.01832443884367854,0.16183065212829092,50,56,1.3045045333212388,0.6890122582612593,17,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.181662,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-0.702841,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.737720,5.854198,2.419545,-4.306618,5.614684,0.304900,0.2
132,0.30161318154819905,0.4149960476237411,0.10512257325836909,0.15475258884333615,43,49,1.32662640810764,1.0669480299608536,11,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.040292,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-0.844997,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.737698,5.843465,2.417326,-4.306618,5.614684,0.305171,0.2
359,0.8345979250303918,0.7632741099544698,0.01938056548496023,0.15712949839983892,51,57,1.423002654924511,0.8647524122581515,15,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.181662,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-0.704470,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.737674,5.854332,2.419573,-4.306618,5.614684,0.304878,0.2
244,0.807836706141417,0.7627256439185307,0.021958741213073184,0.16208598780206754,56,59,1.3476499144740473,0.733823617809624,14,False,2.499707,-4.306618,0.501350,0.890414,1.072568,0.619337,-2.181662,4.153142,2.766910,-1.614631,1.982255,-3.191358,-1.009864,-0.357872,2.389245,1.980990,2.861171,1.120364,-0.708456,2.224802,-1.248130,0.862770,-2.316704,1.815518,0.879711,0.395671,3.777184,0.634215,0.782670,-3.428097,3.890660,3.337861,5.614684,-1.189512,-3.104652,4.156654,0.737564,5.854661,2.419641,-4.306618,5.614684,0.304824,0.2
